DATE,XUDLADS,XUDLBK25,XUDLBK47,XUDLBK85,XUDLBK87,XUDLBK89,XUDLBK93,XUDLBK95,XUDLBK97,XUDLCDS,XUDLDKS,XUDLERS,XUDLHDS,XUDLJYS,XUDLNDS,XUDLNKS,XUDLSFS,XUDLSGS,XUDLSKS,XUDLSRS,XUDLTWS,XUDLUSS,XUDLZRS
15 Jun 2012,1.5553,31.6342,5.305,50.8319,49.2285,9.9566,1822.6441,2.8361,86.584,1.6012,9.2084,1.239,12.1363,123.1573,1.9859,9.31,1.4881,1.9903,10.9377,5.8671,46.8117,1.5643,13.0937
18 Jun 2012,1.5532,31.8258,5.3329,50.8648,49.3135,9.9613,1814.7114,2.8441,87.5405,1.6068,9.2579,1.2456,12.1579,123.652,1.9805,9.3848,1.496,1.9932,11.009,5.877,46.8533,1.567,13.0663
19 Jun 2012,1.5428,31.4996,5.2573,50.9768,49.3514,9.9839,1811.7821,2.8266,87.7908,1.5995,9.2124,1.2394,12.1916,124.1562,1.9729,9.3158,1.4884,1.9893,10.9344,5.8928,46.9396,1.5712,12.9168
20 Jun 2012,1.545,31.6377,5.244,51.2127,49.666,10.0114,1814.2025,2.8235,88.3992,1.606,9.2117,1.2391,12.2137,124.9285,1.9759,9.2887,1.4881,1.9964,10.9335,5.904,46.9977,1.5742,12.8872
21 Jun 2012,1.5463,32.0521,5.2915,51.6755,49.7643,9.966,1807.7533,2.8167,88.0975,1.6021,9.2334,1.2421,12.1512,125.7261,1.9684,9.3037,1.492,1.9957,10.954,5.8726,46.8126,1.5659,12.9771
22 Jun 2012,1.5484,31.9774,5.3072,51.7311,49.49,9.9017,1801.3052,2.823,88.9062,1.5981,9.2266,1.2412,12.0744,125.2263,1.9696,9.2838,1.4906,1.9869,10.921,5.8349,46.5807,1.5558,13.1132
25 Jun 2012,1.5583,32.2442,5.3138,51.8415,49.6085,9.9018,1811.1915,2.8349,88.9,1.6034,9.2685,1.2469,12.0766,123.8811,1.9793,9.3684,1.4971,1.9987,11.0072,5.8358,46.6519,1.5561,13.2242
26 Jun 2012,1.5551,32.4405,5.3252,51.3873,49.7498,9.9241,1806.4824,2.8318,88.854,1.6039,9.2976,1.2507,12.1031,123.9417,1.9762,9.3988,1.5021,1.997,11.0549,5.8497,46.7581,1.5598,13.2254
27 Jun 2012,1.5439,32.2793,5.311,51.3156,49.5674,9.8856,1798.5645,2.8213,88.5977,1.5959,9.2792,1.2482,12.0671,124.0507,1.967,9.3991,1.4995,1.9857,10.989,5.8327,46.5626,1.5553,13.0743
28 Jun 2012,1.5467,32.2012,5.3587,51.399,49.4796,9.8575,1795.5948,2.8399,88.1128,1.6032,9.2748,1.2479,12.0316,122.9626,1.972,9.4231,1.499,1.9857,10.9668,5.8151,46.4296,1.5506,13.0728
29 Jun 2012,1.5296,31.5611,5.2352,50.883,49.5207,9.9653,1789.6942,2.8349,87.1906,1.5992,9.1896,1.2361,12.1673,125.1429,1.9512,9.3245,1.4847,1.9869,10.8273,5.883,46.7364,1.5686,12.8277
02 Jul 2012,1.5321,31.8705,5.2604,51.1352,49.5145,9.9597,1794.4294,2.8366,86.9014,1.5987,9.2684,1.2467,12.1707,124.4765,1.9557,9.3683,1.4978,1.9892,10.8813,5.8837,46.8866,1.5689,12.8229
03 Jul 2012,1.5266,31.6955,5.2205,50.3969,49.2289,9.959,1777.6814,2.8181,85.1707,1.5885,9.2456,1.2436,12.1577,125.2202,1.9488,9.35,1.4936,1.9778,10.8675,5.8796,46.7722,1.5678,12.6843
04 Jul 2012,1.5157,31.8259,5.249,50.4236,49.0395,9.8883,1771.9508,2.8167,84.8767,1.5774,9.2593,1.2451,12.0815,124.3436,1.9368,9.3585,1.4956,1.9725,10.7793,5.8421,46.4427,1.5578,12.6973
05 Jul 2012,1.5084,32.1306,5.2853,50.4897,49.0122,9.8644,1759.6421,2.8057,85.3057,1.5736,9.3273,1.2535,12.0359,124.0824,1.9303,9.3657,1.5054,1.9625,10.8033,5.8203,46.3738,1.552,12.6161
06 Jul 2012,1.5178,32.3549,5.3446,50.9083,49.1325,9.8699,1768.879,2.8217,86.0517,1.5801,9.3739,1.2601,12.0254,123.3431,1.9428,9.4748,1.5134,1.9727,10.8894,5.8162,46.4681,1.5509,12.8137
09 Jul 2012,1.5243,32.1314,5.3371,51.2112,49.2545,9.8903,1772.9284,2.8345,86.7425,1.5832,9.389,1.2621,12.0376,123.5786,1.9494,9.4518,1.5146,1.9731,10.8807,5.8214,46.5193,1.5523,12.8267
10 Jul 2012,1.518,32.1122,5.2943,50.9955,49.0913,9.8638,1767.5202,2.8178,85.8401,1.582,9.4032,1.2644,12.0165,123.1467,1.9472,9.4632,1.5185,1.964,10.8157,5.8112,46.3656,1.5496,12.7049
11 Jul 2012,1.5193,32.2083,5.2948,50.9327,49.4217,9.9096,1775.1211,2.8181,86.4102,1.5882,9.4475,1.2705,12.0674,123.9589,1.952,9.5094,1.5254,1.965,10.881,5.8355,46.571,1.5561,12.83
12 Jul 2012,1.5241,32.1671,5.3283,50.5136,49.0771,9.8174,1781.6266,2.8086,86.0159,1.5786,9.4036,1.2643,11.9495,122.0767,1.9551,9.44,1.5182,1.96,10.854,5.7768,46.2813,1.5404,12.8924
13 Jul 2012,1.5214,32.283,5.3281,50.7072,49.0943,9.9168,1787.3858,2.8138,85.674,1.5764,9.4456,1.2697,12.0593,123.1399,1.955,9.4775,1.5246,1.9666,10.9224,5.8299,46.5696,1.5546,12.8444
16 Jul 2012,1.5259,32.3342,5.3456,50.9398,49.3248,9.9626,1791.39,2.827,86.2481,1.5867,9.494,1.2762,12.115,122.984,1.9607,9.5187,1.5327,1.9761,11.0194,5.8576,46.8461,1.5619,12.8421
17 Jul 2012,1.5189,32.1649,5.3225,50.6648,49.4192,9.9221,1783.9327,2.8197,85.6973,1.5828,9.4849,1.2748,12.077,123.003,1.9622,9.5194,1.5308,1.9693,10.9092,5.8389,46.6866,1.557,12.8122
18 Jul 2012,1.5107,32.1894,5.3034,50.4491,49.5125,9.9511,1783.8546,2.8165,86.4632,1.5794,9.4761,1.2739,12.1194,123.2265,1.9562,9.5404,1.5299,1.9666,10.8493,5.8592,46.8564,1.5624,12.7429
19 Jul 2012,1.5075,32.5358,5.3243,50.2405,49.6687,10.0098,1789.1412,2.8345,86.6689,1.5823,9.5308,1.2812,12.1822,123.4963,1.9554,9.5433,1.5388,1.9699,10.8963,5.8907,47.0894,1.5708,12.8562
20 Jul 2012,1.5057,32.8304,5.352,50.0874,49.5754,9.9635,1786.9662,2.8219,86.4248,1.5793,9.5578,1.2848,12.1264,122.8207,1.956,9.5181,1.5429,1.9647,10.8383,5.8632,46.8911,1.5634,12.9242
23 Jul 2012,1.5104,32.742,5.3813,50.7475,49.2506,9.9055,1786.4084,2.8263,86.7586,1.5785,9.5237,1.2802,12.0331,121.6141,1.9678,9.4549,1.5374,1.9561,10.815,5.8173,46.6756,1.5512,13.1106
24 Jul 2012,1.512,32.8052,5.4059,50.8742,49.3215,9.9152,1783.9436,2.8337,87.2384,1.5834,9.558,1.2848,12.0451,121.4367,1.9687,9.4672,1.5429,1.957,10.8045,5.8231,46.7937,1.5527,13.2003
25 Jul 2012,1.5076,32.5651,5.3539,50.7006,48.9752,9.8848,1780.6706,2.8269,86.8478,1.5776,9.4938,1.2763,12.005,121.0376,1.9705,9.4259,1.5329,1.9474,10.7967,5.8032,46.651,1.5474,13.1035
26 Jul 2012,1.5112,32.3914,5.2798,50.7281,49.5429,10.021,1799.8856,2.8476,87.2887,1.585,9.4926,1.2762,12.1793,122.8212,1.9588,9.4345,1.5328,1.9632,10.7791,5.8872,47.2196,1.5698,12.9703
27 Jul 2012,1.5047,32.1812,5.2339,50.4302,49.5305,10.0266,1788.4889,2.8453,87.032,1.5805,9.448,1.2701,12.1893,123.5592,1.945,9.491,1.5254,1.9608,10.7799,5.8929,47.2001,1.5714,12.8486
30 Jul 2012,1.4958,32.3772,5.2744,50.5261,49.5491,10.0118,1785.4946,2.8295,87.0759,1.5737,9.5371,1.2821,12.1721,122.7192,1.9403,9.5039,1.5398,1.9576,10.6655,5.8864,47.1007,1.5695,12.8818
31 Jul 2012,1.4891,32.2688,5.221,50.4261,49.3605,9.9677,1771.7599,2.8073,87.0625,1.5703,9.4677,1.2723,12.1502,122.3827,1.9298,9.4254,1.5283,1.9498,10.6386,5.877,46.8846,1.567,12.8742
01 Aug 2012,1.4825,32.0591,5.1994,50.4242,49.1989,9.9263,1757.2856,2.8021,86.48,1.5605,9.4349,1.2677,12.0888,121.9683,1.9186,9.3826,1.5232,1.9397,10.5373,5.8463,46.6937,1.5589,12.8859
02 Aug 2012,1.4819,32.2855,5.2475,50.4855,49.0369,9.8805,1756.7462,2.7917,86.6603,1.5582,9.4969,1.2763,12.033,121.3818,1.9144,9.4079,1.5332,1.9393,10.5627,5.82,46.5431,1.5518,13.0081
03 Aug 2012,1.4785,31.8616,5.1458,49.9344,49.215,9.943,1770.5078,2.7752,87.0001,1.5599,9.4087,1.2643,12.1017,122.6318,1.9062,9.3332,1.5189,1.9399,10.4977,5.8523,46.7012,1.5604,12.7224
06 Aug 2012,1.4757,31.5628,5.0802,49.3497,49.1279,9.9529,1762.0001,2.7723,86.7078,1.5608,9.3618,1.2579,12.1113,122.1796,1.9014,9.2875,1.511,1.9372,10.4635,5.8568,46.8012,1.5616,12.7213
07 Aug 2012,1.4817,31.6402,5.1331,49.4125,49.2505,9.9634,1766.7285,2.792,86.1845,1.5598,9.3794,1.26,12.1363,123.1029,1.9151,9.2486,1.5138,1.9434,10.4942,5.8691,46.8874,1.565,12.7407
08 Aug 2012,1.4819,31.8416,5.16,49.4551,49.3008,9.9621,1769.9592,2.7924,86.5818,1.5583,9.4335,1.2674,12.147,122.7039,1.9214,9.2195,1.5224,1.9476,10.4827,5.8733,46.983,1.5661,12.7737
09 Aug 2012,1.4775,31.8614,5.1603,49.5348,49.2378,9.9429,1763.2873,2.7873,86.428,1.5506,9.4548,1.2703,12.1267,123.024,1.9256,9.2586,1.5256,1.9451,10.471,5.8638,46.7985,1.5636,12.6331
10 Aug 2012,1.4858,32.0147,5.1997,49.9492,49.3043,9.9801,1775.0006,2.7987,86.5963,1.5551,9.4841,1.2742,12.1735,122.6801,1.9301,9.2716,1.5303,1.9533,10.4297,5.8848,47.0352,1.5692,12.671
13 Aug 2012,1.4933,31.9306,5.2109,50.0306,49.3891,9.9876,1773.1858,2.8181,86.9138,1.5597,9.4636,1.2715,12.1825,122.978,1.9416,9.303,1.5269,1.9559,10.4929,5.8892,47.057,1.5704,12.7933
14 Aug 2012,1.4945,31.8544,5.1982,49.9599,49.4109,9.9743,1773.3023,2.8227,87.3004,1.5559,9.4742,1.2729,12.1673,123.59,1.9457,9.3016,1.5286,1.9571,10.5002,5.8827,47.0125,1.5686,12.7921
15 Aug 2012,1.4943,31.921,5.223,50.0938,49.4267,9.9858,1774.5427,2.8182,87.1599,1.5534,9.5117,1.2779,12.1765,123.7944,1.945,9.3501,1.5348,1.9618,10.5019,5.886,47.0645,1.5696,12.9145
16 Aug 2012,1.4997,31.7234,5.1749,50.2083,49.5243,10.0212,1784.4974,2.8269,87.5649,1.5558,9.4819,1.2734,12.2108,124.7711,1.9437,9.373,1.5293,1.9685,10.5468,5.9037,47.1851,1.5742,12.9509
17 Aug 2012,1.5035,31.779,5.1877,50.2933,49.4264,9.9668,1779.8844,2.8261,87.2056,1.5491,9.4913,1.2747,12.1602,124.6556,1.9415,9.3222,1.5311,1.9662,10.5158,5.879,47.0515,1.5676,13.0659
20 Aug 2012,1.5029,31.6162,5.1793,50.3777,49.5022,9.9871,1783.4598,2.8282,87.1706,1.5539,9.4752,1.2726,12.1832,124.6506,1.941,9.2922,1.5284,1.9685,10.4725,5.8898,47.1307,1.5705,13.0452
21 Aug 2012,1.5032,31.3272,5.1345,50.0629,49.5649,10.0328,1784.9204,2.8282,87.5515,1.5556,9.4169,1.2647,12.2444,125.2698,1.943,9.2737,1.5191,1.9717,10.4892,5.9198,47.2587,1.5785,12.9718
22 Aug 2012,1.5134,31.6676,5.171,50.365,49.593,10.0379,1795.2712,2.84,87.6806,1.5693,9.4406,1.2676,12.2587,125.2467,1.9526,9.2923,1.5222,1.9782,10.5464,5.927,47.3488,1.5804,13.1494
23 Aug 2012,1.5152,31.4881,5.1633,50.3697,49.515,10.0944,1798.0291,2.8447,87.805,1.5755,9.4041,1.2627,12.3234,124.5143,1.9459,9.2588,1.5162,1.979,10.5002,5.9585,47.6132,1.5888,13.164
24 Aug 2012,1.5205,31.4139,5.1738,50.3779,49.3112,10.0492,1794.3699,2.8432,87.6388,1.5695,9.4103,1.2635,12.2674,124.4008,1.952,9.2204,1.5173,1.9764,10.4367,5.9311,47.3817,1.5815,13.2756
28 Aug 2012,1.525,31.1693,5.1829,50.6845,49.4973,10.0554,1797.1138,2.8581,88.12,1.5599,9.3815,1.2596,12.2774,124.2735,1.9637,9.1967,1.5126,1.9838,10.4353,5.936,47.3904,1.5829,13.3209
29 Aug 2012,1.5279,31.3522,5.2752,50.929,49.6081,10.0535,1797.1772,2.8774,88.0567,1.5647,9.4154,1.2636,12.2767,124.6217,1.9739,9.2355,1.5175,1.985,10.5581,5.9363,47.3794,1.5829,13.3325
30 Aug 2012,1.5334,31.4874,5.3172,51.5044,49.6655,10.0397,1794.4722,2.8904,87.9701,1.569,9.4261,1.2652,12.2649,124.2033,1.9785,9.1991,1.5194,1.9831,10.574,5.93,47.338,1.5812,13.4133
31 Aug 2012,1.5367,31.3784,5.2673,51.3846,49.7107,10.0825,1800.7806,2.8878,88.1848,1.5672,9.3888,1.26,12.3186,124.3719,1.9766,9.1995,1.5131,1.9816,10.5177,5.9562,47.4618,1.5882,13.3869
03 Sep 2012,1.5535,31.4453,5.2947,51.3871,49.6304,10.079,1799.143,2.8937,88.284,1.5694,9.4128,1.2633,12.3315,124.394,1.9939,9.2355,1.5169,1.9812,10.6404,5.9619,47.4446,1.5897,13.3527
04 Sep 2012,1.5531,31.459,5.3084,51.3268,49.5612,10.0814,1800.7713,2.8895,88.3444,1.5671,9.4209,1.2644,12.3207,124.5225,2.0042,9.2015,1.5188,1.9815,10.6541,5.9572,47.3865,1.5885,13.3293
05 Sep 2012,1.5633,31.2863,5.2831,51.4102,49.7472,10.1036,1808.8807,2.8948,88.9752,1.5782,9.4094,1.2628,12.3448,124.6384,2.004,9.2538,1.5206,1.9859,10.687,5.9681,47.516,1.5914,13.3795
06 Sep 2012,1.5495,30.9945,5.1956,50.9004,49.711,10.106,1807.0412,2.8834,88.691,1.5645,9.3975,1.2612,12.3592,125.8229,1.9889,9.3105,1.5213,1.98,10.7409,5.9752,47.4644,1.5933,13.1963
07 Sep 2012,1.5435,30.7325,5.1399,50.792,49.7768,10.165,1811.4188,2.8823,88.5837,1.5659,9.3302,1.2519,12.4291,125.099,1.9771,9.219,1.5129,1.9807,10.5842,6.0101,47.5652,1.6026,13.09
10 Sep 2012,1.5452,30.7535,5.1439,50.7228,49.7302,10.147,1807.6419,2.8812,88.773,1.5622,9.3317,1.2522,12.4172,125.3501,1.973,9.2238,1.5138,1.9767,10.607,6.0044,47.4694,1.6011,13.051
11 Sep 2012,1.5399,30.5402,5.1062,50.7154,49.8596,10.1757,1812.4526,2.8954,88.7561,1.5624,9.3198,1.2506,12.4556,124.9701,1.9649,9.2715,1.5102,1.9746,10.6193,6.0241,47.532,1.6063,13.0681
12 Sep 2012,1.5409,30.5118,5.1305,50.7238,49.9292,10.1857,1815.0657,2.9111,88.9017,1.5713,9.3126,1.2492,12.4858,125.3785,1.9686,9.2576,1.5104,1.9798,10.5859,6.0382,47.6606,1.6101,13.4934
13 Sep 2012,1.5425,30.5563,5.1212,50.4463,49.9918,10.2005,1819.6414,2.9168,89.194,1.5715,9.3066,1.2486,12.4973,124.7862,1.9565,9.2943,1.5139,1.9832,10.6626,6.0438,47.7485,1.6116,13.4657
14 Sep 2012,1.5363,30.1221,5.0271,49.5389,49.9565,10.2585,1814.7594,2.9097,88.2239,1.5738,9.2117,1.2356,12.5932,127.2549,1.9548,9.2143,1.5031,1.9812,10.6271,6.0926,47.6333,1.6246,13.3437
17 Sep 2012,1.5486,30.3805,5.0815,49.7567,50.1186,10.2759,1816.5359,2.9185,87.6547,1.581,9.2322,1.2384,12.6107,128.2328,1.9663,9.2781,1.5057,1.9908,10.6876,6.1005,47.633,1.6267,13.3508
18 Sep 2012,1.5561,30.9039,5.1289,50.3157,50.0654,10.271,1818.3656,2.9122,87.6226,1.5837,9.2805,1.245,12.6017,127.7968,1.9622,9.2891,1.5091,1.9916,10.6721,6.0961,47.7263,1.6255,13.3922
19 Sep 2012,1.5497,30.9221,5.15,50.6094,49.9475,10.2346,1810.6023,2.911,87.6394,1.5834,9.262,1.2424,12.5774,126.9696,1.9599,9.2451,1.5043,1.9856,10.5456,6.0836,47.6067,1.6222,13.381
20 Sep 2012,1.5567,31.1686,5.1904,50.6767,49.9963,10.2125,1817.1852,2.9121,87.9147,1.584,9.3257,1.2509,12.5608,126.7566,1.9616,9.294,1.513,1.9845,10.589,6.0755,47.5159,1.6201,13.4906
21 Sep 2012,1.5524,31.0807,5.1716,50.4783,50.0166,10.2489,1819.5847,2.9194,86.7448,1.587,9.3306,1.2515,12.6025,127.0491,1.957,9.3213,1.5163,1.9886,10.666,6.096,47.6174,1.6255,13.4039
24 Sep 2012,1.5539,31.2163,5.1983,50.4766,50.0587,10.2176,1815.2976,2.9122,86.6028,1.5863,9.3501,1.254,12.5553,126.1267,1.9712,9.3132,1.5165,1.9887,10.6474,6.0734,47.5534,1.6195,13.3895
25 Sep 2012,1.5554,31.2372,5.1781,50.3279,50.1954,10.2499,1818.1218,2.9031,86.7448,1.588,9.3507,1.254,12.6032,126.5939,1.9636,9.2784,1.5176,1.9899,10.6226,6.096,47.6645,1.6255,13.2743
26 Sep 2012,1.5611,31.3929,5.2219,50.6379,50.1172,10.1744,1808.1905,2.8947,86.4053,1.5912,9.3759,1.2575,12.5201,125.5836,1.9673,9.3287,1.5197,1.9911,10.6914,6.0549,47.5354,1.6146,13.3067
27 Sep 2012,1.5543,31.6052,5.2117,50.3152,50.095,10.2037,1808.1461,2.8984,85.8366,1.5932,9.386,1.2589,12.5543,125.8041,1.9526,9.2663,1.521,1.9889,10.598,6.0718,47.5384,1.6191,13.258
28 Sep 2012,1.5529,31.6163,5.1731,50.3965,49.7712,10.1482,1798.4334,2.9004,85.3394,1.5887,9.358,1.2554,12.5208,125.6392,1.9438,9.2458,1.5178,1.9813,10.5881,6.056,47.3569,1.6149,13.3252
01 Oct 2012,1.5555,31.3904,5.1243,50.1382,49.6674,10.1499,1797.2169,2.8915,84.6446,1.5832,9.3309,1.2515,12.5243,126.0825,1.9474,9.2429,1.5134,1.9831,10.6069,6.0572,47.3011,1.6152,13.4365
02 Oct 2012,1.5673,31.2143,5.1206,50.19,49.4952,10.1411,1796.4822,2.8868,84.5551,1.5867,9.3022,1.2476,12.5149,125.941,1.9425,9.1879,1.5094,1.984,10.6501,6.0519,47.2682,1.6138,13.5011
03 Oct 2012,1.5742,31.1755,5.0996,50.1437,49.328,10.1003,1789.6964,2.8867,83.8368,1.588,9.2884,1.2458,12.4661,126.2213,1.9601,9.2552,1.507,1.9807,10.7508,6.0279,47.126,1.6073,13.5674
04 Oct 2012,1.5796,30.9971,5.0802,50.1623,49.4033,10.1587,1798.0634,2.9066,83.651,1.5869,9.268,1.243,12.5361,126.8223,1.9722,9.2254,1.5063,1.9865,10.6927,6.0624,47.3615,1.6166,13.7561
05 Oct 2012,1.5813,30.8459,5.0503,50.0323,49.4534,10.1757,1796.6619,2.9066,83.9688,1.5798,9.2449,1.24,12.5543,127.4227,1.9637,9.1775,1.5034,1.9866,10.6658,6.0725,47.2431,1.6193,14.0248
08 Oct 2012,1.5698,30.8203,5.0324,49.9403,49.1327,10.0756,1781.5634,2.9013,84.2034,1.5642,9.2163,1.2359,12.4231,125.2514,1.9547,9.1436,1.4961,1.9712,10.6364,6.0097,46.9212,1.6025,14.2331
09 Oct 2012,1.5682,30.9603,5.0622,49.8744,49.056,10.0602,1778.384,2.9088,84.36,1.5653,9.253,1.2407,12.4042,125.104,1.9543,9.1576,1.5022,1.9688,10.6846,6.0002,46.8592,1.6,14.0518
10 Oct 2012,1.5633,30.9368,5.0857,49.8317,49.2005,10.0662,1784.9957,2.9094,84.8392,1.568,9.2626,1.2417,12.42,125.4765,1.96,9.1895,1.5041,1.9696,10.7088,6.008,46.9287,1.6021,13.9383
11 Oct 2012,1.5613,30.8476,5.0687,49.7706,49.2077,10.0669,1784.6595,2.9035,84.3411,1.567,9.243,1.2391,12.4338,125.9222,1.9603,9.14,1.4995,1.9688,10.7253,6.0148,46.9012,1.6039,13.9515
12 Oct 2012,1.5719,31.0464,5.0805,49.918,49.3388,10.0817,1787.5874,2.9085,84.8026,1.5744,9.2531,1.2405,12.4695,126.0577,1.9649,9.1748,1.4996,1.9644,10.7497,6.0328,46.974,1.6087,13.8773
15 Oct 2012,1.5691,30.93,5.0804,49.9057,49.3438,10.0646,1782.7993,2.9094,85.1077,1.5739,9.2565,1.241,12.4424,126.4256,1.9662,9.1759,1.4994,1.962,10.7179,6.0197,46.8911,1.6052,14.1591
16 Oct 2012,1.5691,30.7307,5.0542,49.7513,49.3818,10.0852,1781.7366,2.9111,85.134,1.5877,9.2222,1.2364,12.4802,127.0369,1.9841,9.1389,1.4947,1.9656,10.6928,6.038,46.9698,1.6101,14.0618
17 Oct 2012,1.5589,30.4987,5.0597,49.7153,49.468,10.1107,1786.5693,2.9105,85.4777,1.5872,9.1909,1.2321,12.5312,127.2749,1.9681,9.1085,1.492,1.9663,10.6658,6.0624,47.132,1.6166,13.9197
18 Oct 2012,1.5539,30.5637,5.0514,49.6613,49.483,10.0839,1783.3072,2.8994,86.1798,1.5848,9.192,1.2324,12.5043,127.8458,1.9666,9.0793,1.49,1.9663,10.5703,6.0504,47.1581,1.6134,13.9364
19 Oct 2012,1.5488,30.5298,5.0431,49.4384,49.2005,10.0184,1770.9133,2.8758,86.2651,1.5877,9.1702,1.2295,12.4164,127.1747,1.9598,9.0629,1.4864,1.9558,10.5315,6.0084,46.8438,1.6021,13.8322
22 Oct 2012,1.5534,30.5407,5.0348,49.8098,49.2564,10.0281,1770.6827,2.8771,85.7418,1.5927,9.1507,1.2268,12.4265,127.9674,1.9616,9.0896,1.4844,1.9592,10.5512,6.0129,46.8722,1.6034,13.8269
23 Oct 2012,1.5535,30.63,5.074,50.074,49.0124,9.9584,1758.789,2.873,85.6323,1.5821,9.171,1.2296,12.3529,127.1773,1.9637,9.144,1.4874,1.9538,10.6114,5.9773,46.7634,1.5939,13.9898
24 Oct 2012,1.5511,30.8961,5.1309,50.2291,49.2571,10.0146,1769.0726,2.8934,86.1398,1.5894,9.2196,1.236,12.4226,127.9435,1.967,9.2136,1.4955,1.9603,10.7224,6.011,46.9313,1.6029,14.0376
25 Oct 2012,1.5578,31.0659,5.1618,50.6609,49.5237,10.0752,1772.7144,2.9072,86.4485,1.6042,9.2906,1.2455,12.5107,129.4104,1.9649,9.3113,1.5069,1.9696,10.8143,6.0534,47.1718,1.6142,14.0703
26 Oct 2012,1.5534,31.0071,5.1492,50.5495,49.4147,10.0568,1766.6648,2.8997,86.2021,1.6057,9.2841,1.2447,12.4746,128.0598,1.9579,9.2884,1.5053,1.9653,10.7875,6.0362,47.1194,1.6096,13.9243
29 Oct 2012,1.5515,31.0727,5.151,50.4339,49.2288,10.0052,1759.1604,2.8909,86.6712,1.6031,9.263,1.2418,12.4197,127.9116,1.9571,9.231,1.5009,1.9562,10.6929,6.0099,46.9372,1.6025,13.9392
30 Oct 2012,1.5508,30.9942,5.111,50.4388,49.3396,10.0357,1755.1091,2.8899,86.7865,1.6071,9.244,1.2392,12.4637,127.9806,1.9603,9.209,1.4971,1.9602,10.6508,6.0309,46.9948,1.6082,13.8842
31 Oct 2012,1.5534,31.2254,5.1464,50.529,49.4416,10.0481,1756.9083,2.8917,86.6799,1.6102,9.2744,1.2432,12.4854,128.7672,1.9594,9.1933,1.5,1.9656,10.6901,6.0416,47.0573,1.611,14.0189
01 Nov 2012,1.5518,31.3869,5.1389,50.5511,49.5882,10.0715,1760.5595,2.8875,86.7955,1.61,9.3072,1.2476,12.5102,129.362,1.9533,9.172,1.5056,1.9698,10.7478,6.0537,47.1508,1.6142,13.9685
02 Nov 2012,1.5467,31.5299,5.1266,50.4747,49.352,10.0104,1750.8974,2.8715,86.3139,1.598,9.3135,1.2486,12.4302,129.1781,1.942,9.1768,1.507,1.9617,10.7301,6.0154,46.8547,1.6039,14.0258
05 Nov 2012,1.5408,31.5329,5.1485,50.5993,49.1778,9.9748,1744.0625,2.843,87.2151,1.5918,9.3212,1.2496,12.3785,128.0635,1.9351,9.1637,1.5082,1.957,10.6894,5.99,46.7373,1.5972,13.9059
06 Nov 2012,1.533,31.5733,5.1484,50.3129,49.1926,9.9814,1742.9649,2.8392,86.982,1.5899,9.3133,1.2484,12.3865,128.3195,1.9332,9.1479,1.5082,1.9565,10.7035,5.9937,46.7537,1.5982,13.8273
07 Nov 2012,1.5359,31.8336,5.1941,50.3854,49.0961,9.9815,1736.3321,2.8553,86.6575,1.5921,9.35,1.2534,12.3907,127.6882,1.9369,9.188,1.5119,1.9543,10.7184,5.9956,46.5254,1.5987,13.8324
08 Nov 2012,1.5335,31.9734,5.2331,50.426,49.015,9.9702,1739.9606,2.8507,86.8263,1.5937,9.3606,1.2549,12.3791,127.4805,1.9568,9.1687,1.5134,1.955,10.7048,5.9896,46.5123,1.5971,13.9579
09 Nov 2012,1.5328,31.7562,5.2029,50.2812,48.7164,9.9358,1731.2626,2.8492,86.972,1.5937,9.3363,1.2519,12.3326,126.405,1.9536,9.139,1.5095,1.9472,10.7164,5.9669,46.2106,1.591,13.899
12 Nov 2012,1.5216,31.6703,5.2019,50.2103,48.6165,9.8837,1727.2816,2.8562,87.0067,1.5873,9.3094,1.2483,12.2979,126.0157,1.9409,9.1135,1.5042,1.9415,10.7144,5.9506,45.9746,1.5867,13.8817
13 Nov 2012,1.5231,31.8228,5.2217,50.3999,48.7567,9.8944,1732.1644,2.8728,87.1279,1.5913,9.3235,1.2503,12.3169,126.246,1.9395,9.1679,1.5058,1.9431,10.7705,5.96,46.1027,1.5892,13.9389
14 Nov 2012,1.5258,31.6942,5.1974,50.3014,48.6411,9.8629,1721.3238,2.8621,86.841,1.5895,9.2836,1.2447,12.2799,127.1006,1.956,9.1199,1.499,1.9371,10.7512,5.942,46.0078,1.5844,14.1018
15 Nov 2012,1.5371,31.7046,5.1489,50.2134,48.7808,9.8941,1727.9008,2.8541,86.7593,1.5917,9.2565,1.2409,12.3047,128.7381,1.9585,9.124,1.4942,1.9438,10.7195,5.9532,46.1457,1.5874,14.1768
16 Nov 2012,1.5373,31.8255,5.1779,50.3625,48.7265,9.8806,1729.7177,2.857,87.4145,1.59,9.3026,1.2472,12.2832,128.7646,1.9624,9.1874,1.5022,1.9478,10.7789,5.9427,46.2545,1.5846,14.0931
19 Nov 2012,1.5289,31.5163,5.1372,50.0551,48.8082,9.9214,1729.0879,2.8613,87.4872,1.5844,9.2623,1.2418,12.3362,129.1103,1.9431,9.1266,1.4958,1.9477,10.7132,5.9681,46.3416,1.5914,14.0279
20 Nov 2012,1.5341,31.5826,5.1281,49.8243,48.8431,9.9189,1723.5308,2.8598,87.6996,1.5882,9.2716,1.2432,12.3343,130.1051,1.9523,9.1252,1.4981,1.9496,10.7687,5.9686,46.3524,1.5915,14.0986
